URL,Title,Address,Description,Compensation,Employment Type
https://newyork.craigslist.org/stn/egr/d/howard-beach-construction-project/6904625665.html,CONSTRUCTION PROJECT MANAGER/ ESTIMATOR," (WEST BRIGHTON, STATEN ISLAND)","CONSTRUCTION PROJECT MANAGER/ ESTIMATOR - Minimum of 5 yrs. experience.  Busy construction office. Must be able to read blueprints, specifications and related documents.  Computer literate and good customer service skills for soliciting business.",As per experience.,full-time
https://newyork.craigslist.org/mnh/egr/d/new-york-city-class-1-or-2-expeditor/6904408398.html,Class 1 or 2 Expeditor, (Downtown NYC),"Seeking full-time licensed expeditor. Established firm, great location. Responsible, punctual, and effective. Salary negotiable based on experience.",Based on experience,full-time
https://newyork.craigslist.org/mnh/egr/d/new-york-city-architectural-intern/6904744045.html,Architectural Intern, (Flatiron),"Full-Time paid Internship available for current student or  recent graduate with Architectural Degree. Cad work, surveying, 3D renderings and various office assistance. Opportunity for professional growth.",DOE,full-time
https://newyork.craigslist.org/mnh/egr/d/new-york-city-construction-project/6905052640.html,Construction Project Manager, (Midtown),"Construction Project Manager - This person will work closely with the Project Team ensuring commercial projects are completed on time and within budget. 5-10 years project management experience.
 
 
Summary:
 
Performs various functions assigned by the Project Manager and Team. Tasks may involve:
• Support the implementation of procurement, phasing, scheduling and logistic strategies.
• Assistance in procuring project material and products.
• Conducting research.
• Scheduling and updating project data.
• Knowledge of commercial interior office fit outs, retail, healthcare with experience with DOH.
• Experience with processing all logs. (RFI's, Submittals, Change Orders, etc..)
• Experience with estimating and bid process.
• Excellent communication abilities, multitasking and exceptional organizational skills.
• Reading blueprints and general understanding of Architectural and MEP drawings.
 
 
Duties:
 
Work closely with the Project Team:
• Manage various project services, i.e.: estimating, change orders, scheduling, finance and contract administration.
• Generate Construction schedules, Long Lead Procurement schedules and Agendas.
• Monitor and update logs during the shop drawing and submittal process.
• obtaining proposals from sub-contractors and multiple trades during bidding.
• Assist in managing all aspects of the construction process.
• Communicating and coordination with vendors, Architects, sub-contractors, inspectors and expediters in respect to each project.
 
Computer Skills & Qualifications:
 
• Proficient in MS Office, Excel Power Point and Project.
• CAD a plus.
• Planswift Estimating Software a plus.
• Other essential skills should include time management, organizational skills, negotiation and the ability to work independently or as part of a team.",TBD,full-time
https://newyork.craigslist.org/mnh/egr/d/brooklyn-maintenance-engineer/6904744665.html,Maintenance Engineer, (180 Central Park South),"The prestigious New York Athletic Club, one of the world's premier private clubs, founded in 1868 and located in Central Park South in Manhattan, is seeking a full-time experienced Maintenance Engineer. The candidate will be maintaining and repairing the club to make sure it is at a quality standard.

The candidate will:
- Assist Director of Engineering with all maintenance and preventative maintenance to include: refrigeration, heating, plumbing, water treatment, preventative maintenance, A/C units, ice machines, lighting, kitchen equipment, switch rooms, electrical substations, etc.
- Ensure all projects are completed according to specifications and are completed on time.
- Understand and practice all lock out- tag out procedures in accordance with OSHA standards
- Perform all guestroom and public area preventative maintenance services as outlined.
- Report all safety and security concerns to Director of Engineering or to Manager on Duty immediately.
- Ensure cleanliness and orderliness of all work space and storage areas.
- Complete tasks as determined by the Director of Engineering.
- Provide professional and courteous service at all times

Requirements:
- Previous hotel engineering required (2-3 years)
- FSD and EPA certification preferred
- Previous background in HVAC and electrical
- Understand the technologies required in the work you are performing
- Change easily and frequently from one activity to another.

Please forward resume.","Medical, Vacation time, Sick time, 401K",full-time
https://newyork.craigslist.org/lgi/egr/d/syosset-construction-manager/6904566968.html,Construction Manager," (Syosset, NY)","Construction Manager

SWSG is a full service architecture engineering and construction management firm headquartered in Northern Virginia. We currently have an opening for an experienced construction manager to oversee construction and verify progress for an office renovation project in Syosset, NY. The CM will work with the SWSG team of in-house engineers, architects and project managers to implement the project on time and within budget. Responsibilities include construction observation, documentation, and conducting subcontractor meetings and client briefings. Requires documented work experience in commercial construction.

Responsibilities:

Observe and document daily construction activity. You will be our eyes and ears on the job site.
Review the project schedule and document progress
Oversee all onsite construction activity and coordinate installers and subcontractors;
Prepare reports and maintain logs pertaining to job status, submittals, change orders, and pay requisitions;
Document quality construction standards and the use of proper construction techniques and methods; 
Knowledge of building products, construction practices, and quality standards;
Working knowledge of MS Excel, Word, and Outlook
Familiarity AIA applications for payment;

Requirements: Minimum of 5 years' experience in ""vertical"" construction as a construction manager, engineer or architect. BS degree in construction management or engineering or related field required. Professional references required.

Candidate must be a US citizen and have the ability to travel to the site.",Excellent Compensation,contract
https://newyork.craigslist.org/wch/egr/d/monsey-interior-designer/6904941107.html,Interior Designer, (Airmont),"We have an opening for a junior designer position at our commercial interior design studio, located in Rockland County. 

This is an amazing opportunity to be part of our team and learn how to take a project from start to completion in a collaborative and fun environment.

Candidate should have an associate or bachelor's degree from accredited interior design or architecture program. 

Candidate must be able to take the initiative, have a strong work ethic and be detail oriented.

The following skills are required for this job:

Autocad
Revit
Adobe Photoshop
Adobe Illustrator
Adobe InDesign
Microsoft Word
Microsoft Excel
Microsoft Powerpoint
Sketchup

Please email resume and portfolio.",Salary based on experience,full-time
https://newyork.craigslist.org/mnh/egr/d/new-york-city-expediting-of-coordinator/6905114843.html,Expediting C of O coordinator, (Downtown),"Established Expediting Company seeks experienced full time Project Manager  / Sign off coordinator

We are explicitly looking for someone that has experience with the NYC Department of Buildings. 

You will be responsible for:

Preparation of Amendments and close out documents and related applications for filing with the Dept of Buildings, HUB and DOBNOW for all types of applications. You will also be responsible for tracking filing of applications and C of O's, automatically renewing TCO's, apply for meetings with Borough Commissioners and Project Advocates.
You will also meet with applicants, property managers, and homeowners. Provide updates to clients by detailed emails, creation of spread sheets and reports to be sent to clients, as well as tracking and coordination of all of your work through company established methods.
We extensively use the following programs and you must be proficient in all of these applications:
E-Filing, Word, Excel, PermitPro, Adobe and Exchange

Requirements:

- Excellent writing skills
- The ability to speak clearly
- Must be a team player
- Good memory
- Ability to remain calm and clear under stress
- Strong organizational skills 
- Be fluent in English
- Punctuality is a must
- Must present yourself professionally

Position is available immediately for the qualified experienced person we are looking for. Our company offers competitive salary, health coverage and 401K

***** If you do not have NYC Expediting experience, if you do not know the DOB forms, and you cannot read drawings, please do not apply for this job. We will ask you questions pertaining to forms,applications and procedures.

Please send your resume and your salary requirements. We look forward to hearing from you. 

We are not looking for Drafters, or Architects. Thank you.",based on experience,full-time
https://newyork.craigslist.org/lgi/egr/d/bohemia-project-engineer/6904512644.html,Project Engineer," (Bohemia, NY (Long Island))","Responsibilities:
•	Analyze, model, simulate, design and develop switch mode power supplies (10W-2000W) from concept to production.
•	Develop new generation of cost-effective AC/DC conversion circuits with superior performance.
•	Design and develop single and poly-phase high-frequency, switch-mode off-line converters and inverters for desktop, server, telecom, and motor drive applications that exhibit superior efficiency, high power density and high reliability.
•	Use Pspice modeling and MathCAD.
•	Domestic and international travel required.

Requirements:
•	BS in Electrical Engineering plus two (2) years analog design experience preferred but new graduates welcome to apply.",DOE,full-time
https://newyork.craigslist.org/que/egr/d/brooklyn-manager-needed-for-small-busy/6905252616.html,Manager Needed for Small Busy Commercial Construction Firm,,"We are seeking an individual to manage our current and incoming projects.

Must have experience.

Must be able to effectively manage several crews on a T&M basis.

Must be able to effectively manage work on a subcontract basis within budget and on-time.

Must be able to read plans.

Must have reliable transportation and an OSHA card is preferred.

Contact for information - please include your resume, name and phone number.",TBD,full-time
https://newyork.craigslist.org/mnh/egr/d/brooklyn-goshow-architects-is-hiring/6905112638.html,GOSHOW ARCHITECTS IS HIRING: INTERN ARCHITECT I: ENTRY LEVEL JUNIOR, (New York City),"POSITION SUMMARY:	The Intern Architect I is an entry level junior design professional as a student intern or recent graduate who assists their immediate supervisor in cooperation with the project team to develop high quality design and architectural construction documents. The Intern Architect I will learn to apply theoretical knowledge to practical application through day-to-day tasks assigned to them.


PERFORMANCE ACCOUNTABILITY:  This position reports directly to the assigned Project Manager.

ESSENTIAL JOB FUNCTIONS:


1.	Design
a.	Provide design support for projects which may include renderings.
b.	Perform elementary design computations.
c.	Understand basic design elements such as proportion, color, light, texture & scale.
d.	Visualize and communicate in two and three dimensions.
e.	Assist in the preparation of presentation materials including physical and digital model building.
f.	Encouraged to try to solve design problems using experience, judgment and education.
g.	Expected to ask for assistance when needed.

2.	Technical
a.	Assist in the preparation and revision of construction documents.
b.	Perform computer tasks according to project CAD standards and project design standards.
c.	Assist in field surveys.
d.	Research equipment, materials and finishes selection from catalogs.
e.	May prepare design drawings from sketches by others.

3.	Management
a.	Demonstrate the firm’s 5 core values: excellence, integrity, initiative, optimism, and humor.
b.	Organize and estimate own time to execute tasks.
c.	Check own work for errors, omissions and legibility.
d.	Coordinate and distribution of submission materials.
e.	Maintain organized work area to provide efficient access to information and project files.

QUALIFICATIONS:

1.	Professional degree in Architecture (or in process of acquiring)
2.	0 - 2 years of architectural office experience.
3.	Basic knowledge of computer software.
4.	Basic design and production skills.
5.	Effective verbal and written communication skills.


CONDITIONS FOR ADVANCEMENT:

1.	Attendance at all in-house Lunch and Learn events.
2.	Active participation in industry related organization
3.	LEED GA within one year of hire
4.	In process of acquiring or initiating IDP
5.	Ability to work efficiently with team members
6.	Satisfy all qualifications listed in Intern Architect II

Please submit a resume to jobs@goshow.com and please put INTERN ARCHITECT I: ENTER LEVEL JUNIOR​ in the subject line",DOE,full-time
https://newyork.craigslist.org/brk/egr/d/brooklyn-dot-dob-permit-expediter/6905449114.html,DOT/ DOB Permit expediter,,"Small structural / construction engineering firm seeks an entry/mid level permit expediter with a class one/ two filing representative ID. Ideal candidate should have strong English verbal skills. Your daily activities would include project management, answering / making phone calls, performing site visits, and traveling to city agencies throughout the five boroughs for permits. 80% of work will be DOT/DOB permitting. Training available if needed. It would be a plus to have experience with AutoCAD 2000 or greater. Work schedule is 8 hours, 7:30am to 4 pm (½ hr lunch) Monday through Friday; overtime if necessary. Office is located in East New York, Brooklyn, NY. REPLY WITH RESUME PASTED WITHIN BODY OF EMAIL. ATTACHMENTS WILL NOT BE OPENED. Only qualified candidates will be contacted.","$15 to $25 per hour depending on type of class 1/2 ID, experience and abilities.",full-time
https://newyork.craigslist.org/mnh/egr/d/new-york-city-business-development/6905388166.html,Business Development Leader, (New York),"CannonDesign has an exciting opportunity for an experienced Business Development Leader based in our New York City office. We are an integrated global design firm that unites a dynamic team of architects, engineers, strategists, futurists, researchers, and industry specialists driven by a singular goal - to help solve our clients' and society's greatest challenges.    

The successful candidate will be responsible for advancing the office, through business development, marketing, and public relations. Primary responsibilities include: 

• Work closely with office and firm leadership in creating and implementing a strategic business development plan to position the New York City office with target Health, Education and Commercial Interior clients. Assist in the identification of client leads based upon value propositions and strategic initiatives. 
• Develop and maintain a client network within our targeted business areas. Represent the firm at designated local professional conferences and industry events. 
• Work collaboratively with the office leadership to develop a strategic marketing business plan for the New York City office. Meet with the leaders on a regular basis to ensure that the marketing plan is implemented. Monitor business development activities and lead the tracking and reporting metrics. 
• Participate in the development of new business presentations, providing strategic client information gathered during research and market analysis. • Assist in research and intelligence gathering for potential client opportunities in an effort to better position the office to secure the commissions.
 • Work collaboratively with other business development professionals throughout the firm regarding firm-wide marketing and business development activities. 
• Collaborate with marketing team members in the writing, design, and implementation of marketing materials.
  
Qualified candidates must have a Bachelor in Marketing, Communications, Architecture, Engineering, or a related field. A minimum of 10 years of related industry experience with a proven track record in business development required. Experience in the Health, Education and/or Commercial Interiors and market place desired.  Proficiency with Microsoft Office Suite, Deltek CRM and/or Vision, and Salesforce preferred. Ability to travel domestically required. Must be collaborative, self-driven and entrepreneurial with the ability to maintain and prioritize deadlines. Excellent written and verbal communication skills along with an enthusiasm for innovation are a must. To apply upload your resume to our career site. Please note that candidates can only apply to our positions on our company Careers site at .  It's not uncommon for scammers to create positions that look legitimate on other sites; never enter your information or apply for CannonDesign positions on any platform. Should an issue arise that you feel we should be aware of, please contact us.  

As a condition of employment, all CannonDesigners are expected to complete mandatory training, including compliance training, within required time frames and adhere to our internal policies and our Code of Conduct.    

CannonDesign recognizes the value of diversity in our workforce. We are committed to equal opportunity. We consider all qualified employment applicants without regard to race, religion, color, gender, age, national origin, sexual orientation, gender identity, partnership status, protected veteran status, disability, or any other status protected by federal, state, or local law. Individuals who hold legal work authorization applicable to employment at CannonDesign in the United States will be considered without regard to citizenship/alienage.",To be negotiated,full-time
https://newyork.craigslist.org/brk/egr/d/brooklyn-special-inspector-concrete/6905512959.html,Special Inspector (Concrete),,"Brooklyn based Class 1 special inspection firm seeking a Special Inspector.

JOB FUNCTIONS
This position will be responsible for performing or witnessing special inspections on New York City construction projects, including mid to high rise buildings.

Candidate will be required to prepare reports on inspection activities, file documentation and complete required technical report forms in accordance with New York City Construction Codes.

QUALIFICATIONS:
Must have ""ACI Concrete field testing technician"" certification.

Must have one of the following certifications;
-ICC reinforced concrete special inspector
or
-ACI concrete construction special inspector

Strong oral and written communication skills; ability to communicate in English. Follow directions, and interpret engineering and construction plans.",Competitive compensation based on skills/experience,full-time
https://newyork.craigslist.org/brk/egr/d/brooklyn-construction-project-manager/6905732984.html,Construction Project Manager, (Brooklyn),"Prepare complete and detailed scopes of work for construction trades.
Perform quantity take-offs with accuracy and completeness.
Solicit budgets and bids from subcontractors and suppliers in a timely fashion
Resolves cost discrepancies by collecting and analyzing information.
Prepares special reports by collecting, analyzing, and summarizing information and trends.
Monitor project costs and schedule
Monitor site supers and attend meetings

At least 4 years industry experience minimum

Please email resume with expected salary

Also looking for Estimators and Assistant Project managers/site supers",TBD,full-time
https://newyork.craigslist.org/mnh/egr/d/facade-building-envelope-architect/6905492142.html,Facade / Building Envelope Architect, (TriBeCa),"New York City's leading professional firm dedicated to the preservation of buildings and infrastructure is currently seeking an  
architect with 2 to 5 years of building envelope restoration experience.  

As a building envelope restoration consultant SUPERSTRUCTURES works on an array of interesting and challenging projects on many of New York's most prominent buildings -- including courthouses, schools, universities, churches and hospitals.  We've won frequent awards, as well as the loyalty of some of the premier clients in the region -- public, corporate and residential.  Our work embraces all components of the building envelope and underlying structure - facades, roofs, windows, and plazas - and the full complement of materials, from landmark terra cotta to high performance curtain walls. We take pride in being an industry leader in such practice areas as Local Law 11 inspections and repairs. 

We work in teams. Teams are assigned to projects based on synergies between project requirements and the capabilities of each team member. This arrangement offers employees the dual advantages of a ""small office experience"" coupled with access to the centralized resources of a larger firm. You'll be supported by some of the most sophisticated technology in the profession, including proprietary computer systems and applications, advanced photography and image processing, and state of the art non-destructive diagnostic equipment and techniques.  

Employees typically participate in all phases of a project from inception through completion: proposal, investigation, construction documents, bid negotiation, and construction administration. You'll have the opportunity to see the designs you draw executed in the field, and you'll take on greater responsibility and client exposure as soon as you are ready.  

Frequent lunchtime seminars by industry experts, including our own in-house personnel, keep us current on developments in the profession (with the additional benefit of a free lunch).  

SUPERSTRUCTURES offers top-level compensation for top-level people, and the advancement potential of a thriving company.  

We are committed to a work / life balance, and to a work week of 40 hours.  When, on occasion, more than 40 hours are required, our employees are compensated for every additional hour worked. 
Our benefits include paid holidays, vacation and sick days, health insurance for employee and family, 401(k) with automatic employer contribution, a continuing education allowance, and free NYC Transit MetroCards.  

Our light-filled office is in a landmarked building with 16' high ceilings, 8' tall windows, and drop dead views in three directions - not a bad place to spend the workday. 

Our Tribeca location is one of New York City's most convenient and vibrant, easily accessible via public transportation. The A, C, and E subway lines stop right in the building. The N, R, #1, and #6 lines are each just a few blocks away. 

SUPERSTRUCTURES welcomes applications in reply to this posting. Please include a cover letter with salary requirements, your resume, and a few pages of attachments that display your capabilities (maximum of 10MB please).  

Note: Our thanks in advance to those submitting applications; only those candidates under consideration will be contacted.   

For additional information, visit our website at",Commensurate with experience,full-time
https://newyork.craigslist.org/que/egr/d/flushing-architectural-draftsperson/6905662472.html,Architectural draftsperson needed, (Flushing),"LOOKING TO HIRE FULL TIME ARCHITECT/ DRAFTSPERSON, MUST KNOW AT LEAST NYC ZONING CALCULATIONS, BUILDING CODES, AND PAPER WORK REQUIREMENTS FOR DOB SUBMITTAL.  

REQUIREMENTS:
- Must have Bachelor of Architecture degree - 1-2 years working experience in single family residential design and mixed-use buildings (Community Facility is a plus)
- Must be able to develop a full set of construction drawings independently
- Must be a very organized and have excellent communication skills. 
- Strong AutoCad skills
- Revit skills is a plus
- Must be able to manage multiple projects and communicate back to clients and contractors 

EMAIL YOUR RESUME.

2nd POSITION 
LOOKING TO HIRE EXPERIENCE DRAFTSPERSON FAMILIAR 1-2 YEARS WITH FIRE DEPARTMENT DRAWINGS SUCH AS FIRE ALARM SYSTEM, SPRINKLERS. MUST KNOW HOW TO FILE PAPERWORKS NEEDED TO FDNY 
DEP DRAWINGS ARE A PLUS


EMAIL YOUR RESUME",TBD,full-time
https://newyork.craigslist.org/brk/egr/d/brooklyn-architectural-metal-drafter/6905806420.html,ARCHITECTURAL METAL DRAFTER, (Brooklyn),"Our company designs and fabricates architectural metal for a variety of jobs. We are looking for experienced and motivated people to begin work immediately here at Phoenix Metal Designs. 

We are looking to hire a talented Architectural Drafter with a minimum of 5-years experience for a full-time position. 

An ideal candidate can perform the following tasks:
Must have an understanding of architectural drawings (elevations, details, floor plans). If you cannot make shop drawings and detailed cuts of curtain wall systems, railings, storefronts and other custom metal fabrications do not apply. Drafters with only basic floor plan or structural plan drawings need not apply
Analyze building codes, by-laws, space, site requirements, technical documents and reports to determine their effect on architectural designs
Have a proficiency in AutoCad and AutoDesk Inventor
Make accurate shop drawings that are ready for fabrication
Work well and coordinate with floor manager to oversee proper fabrication of materials
Must be organized
Communicate with team members and clients throughout development of projects.
Note: Day to day projects may vary widely: flexibility and the ability to adapt quickly are required. 

Regular job hours are 7:00 AM - 4:00 PM Monday through Friday. 

Work will be required both in shop and in the field. 

Compensation: TBD on Experience and Position 
Employment Type: Full-time",TBD on Experience and Position ($20/hr-35/hr),full-time
https://newyork.craigslist.org/que/egr/d/flushing-architectural-designer/6905941781.html,Architectural Designer, (Queens),"Architecture Design Firm is looking to fill an Architectural Designer position. The ideal candidate should have 2+ years of design experience in residential and commercial building.

The primary duties will be to provide project participation in all phases of design including Concept Design, Design Development, Construction Documents and Construction Administration. The candidate will be expected to understand and develop aspects of working drawings and details.

Qualifications include:
-- Degree in Architecture.
-- Excellent design and graphic skills, and proficiency in AutoCAD, Revit and other rendering and graphic programs are preferable.
-- Familiarity with NYC zoning and building code is a plus
-- Working knowledge of expediting/ filing procedures with DOB is a plus.
-- Excellent verbal and written communication skills
-- Excellent organizational and time management skills",The salary is based on level of experience.,full-time
https://newyork.craigslist.org/stn/egr/d/staten-island-maintenance-manger/6905189573.html,Maintenance Manger, (Staten island),"United Cerebral Palsy Associations of New York State, Inc. d/b/a Constructive Partnerships Unlimited (CP Unlimited) is one of New York City's largest and most wide spread Community Living Organizations with programs dedicated to enhancing the lives of people with disabilities. CP Unlimited was formerly known as Cerebral Palsy Associations of NYS.  Our new name better reflects our wide array of services and programs and the diversity of people with disabilities that our agency supports.

CP Unlimited is currently seeking a Maintenance Manager to advise and schedule trade mechanics for maintenance and repairs for agency operated facilities, to assist us in our mission to provide safe and comfortable living environments for the people we serve. The Maintenance Manager will oversee the implementation of outsourced contracts applicable to building maintenance, life safety, and/or municipal, state and OPWDD regulations. Manage the agencies extermination & bed bug control programs. Conduct facilities assessments identifying, confirming and/or recommending modifications & enhancements pertinent to an aging population and outdated facilities.

To Quality for the position you must possess: 

Minimum of 5 years management experience within the skilled trades.
Knowledge of the practices and techniques of the trades in order to manage plumbing, electrical, carpentry, HVAC and masonry contractors.
PC skills, including MS Office Work and MS Excel
Good communication skills.
Experience preparing scopes of work, layouts, and cost estimates for renovation projects.
Experience working and collaborating with sub-contractors
Familiar with basic reading of blue prints and mechanical drawings.
Familiar with trade tools and equipment for the various trades.
Valid driver’s license. Willing to drive to/from all agency facilities.

CP Unlimited values and supports its employees by offering them competitive compensation and a comprehensive benefits package. CP Unlimited invests in its staff over the long term and strives to provide opportunities for professional growth within the agency. The organization always has an eye to the future, exploring ways to improve and expand its services.

Please include your salary requirements. Apply by using the following link: 

EOE","$75,000-80,000.00",full-time
https://newyork.craigslist.org/mnh/egr/d/new-york-city-hotel-engineer-wanted/6905362794.html,Hotel Engineer wanted!, (Financial District),"The Fairfield Inn - WFC is seeking a FT Engineer to:

JOB OVERVIEW:  Perform general maintenance work to ensure hotel maintenance quality standards are achieved and maintained.

REPORTS TO:	Chief Engineer

ESSENTIAL JOB FUNCTIONS: 

1.	Assist with preventative maintenance and complete report work orders such as replacing ceiling tiles, light bulbs, patching vinyl, etc., to maintain the hotel and keep the product quality standard.  
2.	Perform preventative maintenance assignments on a scheduled basis (e.g., ""room care"").
3.	Assist in checking electrical systems such as air conditioning controls, television sets, lighting systems, and make minor repairs and/or replacement.
4.	Assist in checking and making routine repairs and assist on major repairs of all hotel equipment including small appliances, kitchen equipment, laundry equipment, boilers, pool equipment, HVAC, hand and power tools and  general plumbing systems and fixtures such as pipe lines, toilets and sinks, kitchen and laundry equipment.
5.	Service the hotel's pool, including adjusting chemicals and cleaning filters; completing maintenance request forms and record logs.
6.	Maintain the building exterior and ""curb appeal"" (e.g., snow removal, lawn care, painting, gardening).
7.	Refurbish furniture and fixtures within guest rooms such as cabinets, tables, chairs, doors windows and counters.  Paint and finish furniture and fixtures if needed. 
8.	Respond in a courteous manner to all guest questions, complaints, and/or requests to ensure strong guest satisfaction. 
9.	Exposure to extreme temperatures.
10.	Operation of heavy machinery.
11.	Comply with attendance rules and be available to work on a regular basis.
12.	Perform any other job related duties as assigned.

For more information visit and to APPLY NOW please click link below:",Hourly,full-time
https://newyork.craigslist.org/que/egr/d/flushing-structural-engineer/6905938401.html,Structural Engineer," (Queens, NY)","Job Description:

We are currently seeking structural engineers at multiple levels to join our team. As a structural engineer, you will work with other team members in our highly collaborative environment to assure that designs are developed in accordance with appropriate codes and standards, quality control objectives are achieved, and project goals are met within the schedule and budget. This is an outstanding opportunity for a structural engineer to work on a variety of high-profile projects throughout the region. 

Duties and Responsibilities:

- Coordinate with architects, contractors, owners, and other engineers from the initial planning stages through final construction.
- Determine design criteria using relevant codes and standards.
- Analyze and/or prepare models and calculations for various structural elements and systems by using various software and/or hand calculations.
- Develop contract documents, including construction drawings and technical specifications
- Produce schematic and detailed designs and evaluation of planning and concept alternatives
- Review shop drawings, RFI's.
- Perform field inspections and write inspection reports.

Skills and Qualifications:

- Familiar with latest version of AutoCAD, Revit, ETABS, SAP2000, SAFE, RAM, Excel.
- Excellent verbal and written communication skills
- Ability to effectively work independently and collaboratively in a team environment
- Must be eligible to work in the United States

Entry Level Candidates:
- Bachelor’s degree in Civil or Structural Engineering.

Intermediate Level Candidates:
- Master’s degree in Civil or Structural Engineering.
- 3+ years of related work experience in concrete or steel framing building structural design, support-of-excavation and foundation system design, steel or concrete rebar shop drawing design, construction support design and field inspection.

Advance Level Candidates:
- Master’s degree in Civil or Structural Engineering.
- 8+ years of related work experience in concrete or steel framing building structural design, support-of-excavation and foundation system design, steel or concrete rebar shop drawing design, construction support design and field inspection.
- NYS PE License",The salary is based on level of experience.,full-time
https://newyork.craigslist.org/brk/egr/d/brooklyn-design-intern-at-european-home/6906187597.html,Design Intern at European Home Design Firm -summer/part time, (Red Hook),"High end European Home Design firm is looking for summer intern, or entry level designer to work at one of our showrooms in Brooklyn (Red Hook) 

You will be learning European Kitchen Design specifically, getting acquainted with European Design Programs, and at the highest level in the industry. You'll earn experience and insights dealing with actual clients and projects, and you'll have the opportunity at staying with the company beyond the summer period on a part time basis if you so choose. 

Candidates need no prior experience in the workforce, but are required to have a background in design. Interior Design, Architectural Students, or high end furniture salespeople interested in transitioning to design are welcome to apply. This is a paid part-time internship (2-3 days a week) with a stipend and transportation allowance. 

Thank you",1K 1.5K p/m,part-time
https://newyork.craigslist.org/que/egr/d/forest-hills-construction-inspector/6906185521.html,Construction Inspector (Water Main), (Forest Hills),"Tectonic is currently seeking a full-time Construction Inspector with experience in the inspection of water main for an upcoming project in NYC! 

ESSENTIAL FUNCTIONS

•	Performs inspection on projects to verify that the work of the contractor is being completed in accordance with project requirements for the construction and installation of water main, hydrant, and house connections;
•	Monitor contractor’s daily activities and uses applicable field testing and inspection procedures and equipment to perform required field testing; 
•	Preparation of daily field inspection reports, including communication of deficiencies observed in the field to project managers, contractors, and/or client representatives;
•	Interpretation of drawings and documents, including work orders and build documents;
•	Follows project safety protocol;
•	All related duties as required to ensure the successful completion of assigned projects.
 
TO VIEW AND APPLY, PLEASE VISIT: 

QUALIFICATIONS

•	Minimum of 2 year of relevant work experience, including inspection of water main experience; NYCDDC water main project experience preferred;  
•	HS Diploma/Equivalent is required; BS Degree in Civil or Mechanical Engineering is a plus;
•	Basic understanding and ability to interpret written specifications, plans, and construction documents for work orders and build documents, as well as applicable building codes;
•	Ability to effectively communicate with clients, supervisors, and inspectors regarding specifications and qualification test results;
•	Detail-oriented, with capability to detect non-conformities during testing procedures and complete detailed reports within a timely manner.
•	A valid, clean driver’s license and personal vehicle to travel to job sites is preferred.",Dependent on skills & experience,full-time
https://newyork.craigslist.org/brk/egr/d/brooklyn-construction-assistant-pm/6906239317.html,Construction Assistant PM / Superintendent, (Brooklyn),"Position for Assistant PM and Superintendent. Company is for Commercial Interior build-outs. 

* Responsible for helping in planning, executing and evaluating projects.
* Managing project teams as well as ensuring quality control throughout each project.

RESPONSIBILITIES: 
* Manage project development from initiation to closure.
* Communicate with clients and sub-contractors through emails, phone calls, and meetings. 
* Ensure that all project materials are ordered in a timely manner.

QUALIFICATIONS:
* Must have construction experience.
* A good eye for detail.
* Excellent communication & leadership.
* Motivated, detail oriented and organized.
* Ability to multi-task and prioritize.",65k-75k a year,full-time
https://newyork.craigslist.org/mnh/egr/d/new-york-city-intermediate-architect/6906438076.html,INTERMEDIATE ARCHITECT / JOB CAPTAIN, (Flatiron),"Bluarch, a boutique award-winning architecture and design firm is seeking an Intermediate Architect with a proven professional track record. 

The perfect candidate has the ability to work independently and manage simultaneous deadlines on ground-up projects. 

Qualifications:

Bachelor or Graduate degree in architecture.
4+ years professional experience.
Knowledge of NYC Building Code and NYC Zoning Law.
Ability to produce full DOB sets.

Knowledge of 3D modeling and rendering, presentation, and design software a plus.
Experience working on mixed use projects in all phases.   
Ability to read, write, and speak fluent English.
Ability to take initiative in response to direction or instruction.

Candidates shall submit a resume, a portfolio, along with a salary request.",include salary request,full-time
https://newyork.craigslist.org/que/egr/d/flushing-construction-inspector-special/6905957964.html,Construction Inspector / Special Inspector, (Queens),"Job Description:

We are currently seeking an inspector to join our team to perform special inspection on New York City construction projects.

Duties and Responsibilities:
- Review construction documents and shop drawings.
- Perform special inspection for residential and commercial buildings in New York City.
- Prepare reports on inspection activities, file documentation and complete required technical report forms in accordance with New York City Building Codes.
- Coordinate with owners, contractors, and engineers.

Skills and Qualifications:
- High School Diploma is required. Bachelor’s degree or higher is preferred.
- 3+ years of related work experience as a construction or special inspector.
- Holding and/or be able to obtain the required ICC certification within three months of hire.
- Excellent verbal and written communication skills
- Ability to effectively work independently and collaboratively in a team environment
- Must be eligible to work in the United States",The salary is based on level of experience.,full-time
https://newyork.craigslist.org/que/egr/d/architectural-designer-drafts-person/6906780055.html,ARCHITECTURAL DESIGNER / DRAFTS PERSON, (NEW YORK),"New York Architectural firm Seeking to fill positions for Full-time Junior Architect / Draftsperson. Work directly under licensed professional.   

We seek motivated, bright, and responsible individuals with:
• Strong communications skills
• Working towards or possess a bachelor and/or master degree in Architecture
• Detail oriented and organized
• Ability to work independently
• Willing to learn
• Skilled in Collaboration and able to take Direction from the Team

Software Requirements: 
• AutoCAD a must
• Sketchup
• Microsoft Office
• Photoshop


Please send your resume, examples of your work and cover letter with salary requirements.",Based on experience,full-time
